period,plantCode,plantName,fuel2002,fuelTypeDescription,state,stateDescription,primeMover,generation,generation-units
2019-11,59963,Central Antelope Dry Ranch C,SUN,Solar,CA,California,ALL,2126.18,megawatthours
2019-11,59963,Central Antelope Dry Ranch C,SUN,Solar,CA,California,PV,2126.18,megawatthours
2019-11,59964,Elevation Solar C,SUN,Solar,CA,California,ALL,6252.0,megawatthours
2019-11,59964,Elevation Solar C,SUN,Solar,CA,California,PV,6252.0,megawatthours
2019-11,59976,RE Astoria,SUN,Solar,CA,California,ALL,14835.0,megawatthours
2019-11,59976,RE Astoria,SUN,Solar,CA,California,PV,14835.0,megawatthours
2019-11,59977,RE Astoria 2,SUN,Solar,CA,California,ALL,10831.0,megawatthours
2019-11,59977,RE Astoria 2,SUN,Solar,CA,California,PV,10831.0,megawatthours
2019-11,59978,"Enerparc CA2, LLC",SUN,Solar,CA,California,ALL,196.36,megawatthours
2019-11,59978,"Enerparc CA2, LLC",SUN,Solar,CA,California,PV,196.36,megawatthours
2019-11,59979,"Columbia Solar Energy, LLC",SUN,Solar,CA,California,ALL,2127.9,megawatthours
2019-11,59979,"Columbia Solar Energy, LLC",SUN,Solar,CA,California,PV,2127.9,megawatthours
2019-10,60007,Morelos del Sol,SUN,Solar,CA,California,ALL,3118.24,megawatthours
2019-10,60007,Morelos del Sol,SUN,Solar,CA,California,PV,3118.24,megawatthours
2019-11,59798,Colon PV,SUN,Solar,CA,California,ALL,112.65,megawatthours
2019-11,59798,Colon PV,SUN,Solar,CA,California,PV,112.65,megawatthours
2019-11,59737,Aspiration G,SUN,Solar,CA,California,ALL,1090.38,megawatthours
2019-11,59737,Aspiration G,SUN,Solar,CA,California,PV,1090.38,megawatthours
2019-11,59738,Citizen B,SUN,Solar,CA,California,ALL,623.34,megawatthours
2019-11,59738,Citizen B,SUN,Solar,CA,California,PV,623.34,megawatthours
2019-11,59739,Lancaster WAD B,SUN,Solar,CA,California,ALL,410.63,megawatthours
2019-10,60077,CED Avenal,SUN,Solar,CA,California,ALL,2588.75,megawatthours
2019-10,60077,CED Avenal,SUN,Solar,CA,California,PV,2588.75,megawatthours
2019-10,60078,CED Ducor 1,SUN,Solar,CA,California,ALL,4053.46,megawatthours
2019-10,60078,CED Ducor 1,SUN,Solar,CA,California,PV,4053.46,megawatthours
2019-10,60079,CED Ducor 2,SUN,Solar,CA,California,ALL,4021.8,megawatthours
2019-10,60079,CED Ducor 2,SUN,Solar,CA,California,PV,4021.8,megawatthours
2019-11,60007,Morelos del Sol,SUN,Solar,CA,California,ALL,1994.22,megawatthours
2019-11,60007,Morelos del Sol,SUN,Solar,CA,California,PV,1994.22,megawatthours
2019-10,60080,CED Ducor 3,SUN,Solar,CA,California,ALL,3054.58,megawatthours
2019-10,60080,CED Ducor 3,SUN,Solar,CA,California,PV,3054.58,megawatthours
2019-10,60081,CED Ducor 4,SUN,Solar,CA,California,ALL,4033.42,megawatthours
2019-10,60081,CED Ducor 4,SUN,Solar,CA,California,PV,4033.42,megawatthours
2019-10,60083,Fresno Solar,SUN,Solar,CA,California,ALL,539.73,megawatthours
2019-10,60083,Fresno Solar,SUN,Solar,CA,California,PV,539.73,megawatthours
2019-10,60085,AVS Lancaster 1,SUN,Solar,CA,California,ALL,704.0,megawatthours
2019-10,60085,AVS Lancaster 1,SUN,Solar,CA,California,PV,704.0,megawatthours
2019-10,60086,US-TOPCO (Soccer Center),SUN,Solar,CA,California,ALL,572.77,megawatthours
2019-10,60086,US-TOPCO (Soccer Center),SUN,Solar,CA,California,PV,572.77,megawatthours
2019-10,60091,"Kingbird B Solar, LLC",SUN,Solar,CA,California,ALL,4748.17,megawatthours
2019-10,60091,"Kingbird B Solar, LLC",SUN,Solar,CA,California,PV,4748.17,megawatthours
2019-10,60092,"Blythe Solar II, LLC",SUN,Solar,CA,California,ALL,23615.28,megawatthours
2021-04,63932,Titan Solar 1 (CA),SUN,Solar,CA,California,ALL,18446.0,megawatthours
2021-04,63932,Titan Solar 1 (CA),SUN,Solar,CA,California,PV,18446.0,megawatthours
2021-04,63940,Central 40,SUN,Solar,CA,California,ALL,11132.0,megawatthours
2021-04,63940,Central 40,SUN,Solar,CA,California,PV,11132.0,megawatthours
2021-04,64103,Desert Harvest II LLC,SUN,Solar,CA,California,ALL,18104.0,megawatthours
2021-04,57695,Topaz Solar Farm,SUN,Solar,CA,California,ALL,129378.0,megawatthours
2021-04,63545,Chevron - Lost Hills Hybrid,SUN,Solar,CA,California,ALL,8299.0,megawatthours
2021-04,63545,Chevron - Lost Hills Hybrid,SUN,Solar,CA,California,PV,8299.0,megawatthours
2021-04,64103,Desert Harvest II LLC,SUN,Solar,CA,California,PV,18104.0,megawatthours
2021-04,64104,"Maverick Solar 4, LLC",SUN,Solar,CA,California,ALL,30454.0,megawatthours
2021-04,64104,"Maverick Solar 4, LLC",SUN,Solar,CA,California,PV,30454.0,megawatthours
2021-04,57695,Topaz Solar Farm,SUN,Solar,CA,California,PV,129378.0,megawatthours
2020-12,62004,San Pablo Raceway,SUN,Solar,CA,California,ALL,14692.0,megawatthours
2020-12,62004,San Pablo Raceway,SUN,Solar,CA,California,PV,14692.0,megawatthours
2020-12,62015,Mustang Two,SUN,Solar,CA,California,ALL,18736.0,megawatthours
2020-12,62015,Mustang Two,SUN,Solar,CA,California,PV,18736.0,megawatthours
2020-12,62052,Citizens Imperial Solar,SUN,Solar,CA,California,ALL,3816.0,megawatthours
2020-12,62052,Citizens Imperial Solar,SUN,Solar,CA,California,PV,3816.0,megawatthours
2021-04,63387,"Rancho Seco Solar II, LLC",SUN,Solar,CA,California,ALL,35938.0,megawatthours
2019-12,50061,San Diego State University,SUN,Solar,CA,California,ALL,73.0,megawatthours
2019-12,50061,San Diego State University,SUN,Solar,CA,California,PV,73.0,megawatthours
2021-04,63859,"Golden Field Solar III, LLC",SUN,Solar,CA,California,ALL,59453.0,megawatthours
2021-04,63859,"Golden Field Solar III, LLC",SUN,Solar,CA,California,PV,59453.0,megawatthours
2021-04,63387,"Rancho Seco Solar II, LLC",SUN,Solar,CA,California,PV,35938.0,megawatthours
2021-02,57695,Topaz Solar Farm,SUN,Solar,CA,California,ALL,102438.0,megawatthours
2021-02,57695,Topaz Solar Farm,SUN,Solar,CA,California,PV,102438.0,megawatthours
2020-01,57378,AV Solar Ranch One,SUN,Solar,CA,California,ALL,39053.0,megawatthours
2020-01,57378,AV Solar Ranch One,SUN,Solar,CA,California,PV,39053.0,megawatthours
2020-01,57394,Genesis Solar Energy Project,SUN,Solar,CA,California,ALL,18874.0,megawatthours
2020-01,57394,Genesis Solar Energy Project,SUN,Solar,CA,California,ST,18874.0,megawatthours
2019-10,59522,Giffen Solar Park,SUN,Solar,CA,California,ALL,2756.92,megawatthours
2019-10,59522,Giffen Solar Park,SUN,Solar,CA,California,PV,2756.92,megawatthours
2019-10,59523,Five Points Solar Park,SUN,Solar,CA,California,ALL,12535.4,megawatthours
2019-10,59523,Five Points Solar Park,SUN,Solar,CA,California,PV,12535.4,megawatthours
2019-10,59524,Blackwell Solar Park,SUN,Solar,CA,California,ALL,3956.84,megawatthours
2019-10,59524,Blackwell Solar Park,SUN,Solar,CA,California,PV,3956.84,megawatthours
2019-10,59528,Solar Oasis LLC,SUN,Solar,CA,California,ALL,4794.66,megawatthours
2019-10,59528,Solar Oasis LLC,SUN,Solar,CA,California,PV,4794.66,megawatthours
2019-10,59532,Springbok Solar Farm 1,SUN,Solar,CA,California,ALL,25159.7,megawatthours
2019-10,59532,Springbok Solar Farm 1,SUN,Solar,CA,California,PV,25159.7,megawatthours
2019-10,59536,Coronus Adelanto West 1,SUN,Solar,CA,California,ALL,215.09,megawatthours
2019-10,59536,Coronus Adelanto West 1,SUN,Solar,CA,California,PV,215.09,megawatthours
2019-10,59537,Coronus Adelanto West 2,SUN,Solar,CA,California,ALL,255.86,megawatthours
2019-10,59537,Coronus Adelanto West 2,SUN,Solar,CA,California,PV,255.86,megawatthours
2019-10,59539,Park Meridian #1,SUN,Solar,CA,California,ALL,252.21,megawatthours
2019-10,59539,Park Meridian #1,SUN,Solar,CA,California,PV,252.21,megawatthours
2019-10,59540,Rancho Cucamonga Dist #1,SUN,Solar,CA,California,ALL,258.2,megawatthours
2019-10,59540,Rancho Cucamonga Dist #1,SUN,Solar,CA,California,PV,258.2,megawatthours
2019-10,59541,Terra Francesco,SUN,Solar,CA,California,ALL,246.84,megawatthours
2019-10,59541,Terra Francesco,SUN,Solar,CA,California,PV,246.84,megawatthours
2019-10,59550,Putah Creek Solar Farm,SUN,Solar,CA,California,ALL,430.53,megawatthours
2019-10,59550,Putah Creek Solar Farm,SUN,Solar,CA,California,PV,430.53,megawatthours
2019-10,59555,Vega Solar,SUN,Solar,CA,California,ALL,4263.26,megawatthours
2019-10,59555,Vega Solar,SUN,Solar,CA,California,PV,4263.26,megawatthours
2020-03,58389,Solar Star 2,SUN,Solar,CA,California,ALL,50630.0,megawatthours
2020-03,58389,Solar Star 2,SUN,Solar,CA,California,PV,50630.0,megawatthours
2020-03,58388,Solar Star 1,SUN,Solar,CA,California,ALL,56733.0,megawatthours
2020-03,58388,Solar Star 1,SUN,Solar,CA,California,PV,56733.0,megawatthours
2020-01,60825,Colgreen North Shore Solar Farm,SUN,Solar,CA,California,ALL,5842.0,megawatthours
2020-01,60825,Colgreen North Shore Solar Farm,SUN,Solar,CA,California,PV,5842.0,megawatthours
2020-01,57695,Topaz Solar Farm,SUN,Solar,CA,California,ALL,80884.0,megawatthours
2020-01,57695,Topaz Solar Farm,SUN,Solar,CA,California,PV,80884.0,megawatthours
2019-10,57340,Panoche Valley Solar Farm,SUN,Solar,CA,California,ALL,30878.0,megawatthours
2019-10,57340,Panoche Valley Solar Farm,SUN,Solar,CA,California,PV,30878.0,megawatthours
2020-01,61202,Mount Signal Solar Farm V,SUN,Solar,CA,California,ALL,25546.0,megawatthours
2020-01,61202,Mount Signal Solar Farm V,SUN,Solar,CA,California,PV,25546.0,megawatthours
2020-01,61264,Antelope Expansion 2,SUN,Solar,CA,California,ALL,16085.0,megawatthours
2020-01,61264,Antelope Expansion 2,SUN,Solar,CA,California,PV,16085.0,megawatthours
2021-02,59525,Wright Solar Park,SUN,Solar,CA,California,PV,31830.0,megawatthours
2021-02,59531,Borden Solar Farm,SUN,Solar,CA,California,ALL,6501.0,megawatthours
2021-02,59531,Borden Solar Farm,SUN,Solar,CA,California,PV,6501.0,megawatthours
2019-10,57840,ISH Solar Hospital SDMC,SUN,Solar,CA,California,ALL,125.07,megawatthours
2019-10,57840,ISH Solar Hospital SDMC,SUN,Solar,CA,California,PV,125.07,megawatthours
2019-10,57841,ISH Solar Hospital Downey,SUN,Solar,CA,California,ALL,105.47,megawatthours
2019-10,57841,ISH Solar Hospital Downey,SUN,Solar,CA,California,PV,105.47,megawatthours
2020-03,58169,CSUF Trigeneration,SUN,Solar,CA,California,ALL,482.0,megawatthours
2021-02,59525,Wright Solar Park,SUN,Solar,CA,California,ALL,31830.0,megawatthours
2019-10,58002,Alpaugh North,SUN,Solar,CA,California,ALL,3941.23,megawatthours
2019-10,58002,Alpaugh North,SUN,Solar,CA,California,PV,3941.23,megawatthours
2019-10,58003,Alpaugh 50,SUN,Solar,CA,California,ALL,9417.77,megawatthours
2019-10,58003,Alpaugh 50,SUN,Solar,CA,California,PV,9417.77,megawatthours
2020-03,58169,CSUF Trigeneration,SUN,Solar,CA,California,PV,482.0,megawatthours
2020-02,10439,SEGS III,SUN,Solar,CA,California,ALL,0.0,megawatthours
2020-02,10439,SEGS III,SUN,Solar,CA,California,ST,0.0,megawatthours
2020-02,10440,SEGS IV,SUN,Solar,CA,California,ALL,0.0,megawatthours
2020-02,10440,SEGS IV,SUN,Solar,CA,California,ST,0.0,megawatthours
2020-02,10441,SEGS V,SUN,Solar,CA,California,ALL,0.0,megawatthours
2020-02,10441,SEGS V,SUN,Solar,CA,California,ST,0.0,megawatthours
2020-02,10442,SEGS VI,SUN,Solar,CA,California,ALL,0.0,megawatthours
2020-02,10442,SEGS VI,SUN,Solar,CA,California,ST,0.0,megawatthours
2020-02,10443,SEGS VII,SUN,Solar,CA,California,ALL,0.0,megawatthours
2020-02,10443,SEGS VII,SUN,Solar,CA,California,ST,0.0,megawatthours
2020-03,50061,San Diego State University,SUN,Solar,CA,California,ALL,133.0,megawatthours
2020-02,10444,SEGS VIII,SUN,Solar,CA,California,ALL,6345.0,megawatthours
2020-02,10444,SEGS VIII,SUN,Solar,CA,California,ST,6345.0,megawatthours
2020-02,10446,SEGS IX,SUN,Solar,CA,California,ALL,5884.0,megawatthours
2020-02,10446,SEGS IX,SUN,Solar,CA,California,ST,5884.0,megawatthours
2020-03,50061,San Diego State University,SUN,Solar,CA,California,PV,133.0,megawatthours
2020-01,57331,Mojave Solar Project,SUN,Solar,CA,California,ALL,12129.0,megawatthours
2020-01,57331,Mojave Solar Project,SUN,Solar,CA,California,ST,12129.0,megawatthours
2020-01,57340,Panoche Valley Solar Farm,SUN,Solar,CA,California,ALL,16912.0,megawatthours
2020-01,57340,Panoche Valley Solar Farm,SUN,Solar,CA,California,PV,16912.0,megawatthours
2020-03,59940,"Great Valley Solar Portfolio Holdings, LLC",SUN,Solar,CA,California,ALL,39012.0,megawatthours
2020-03,59940,"Great Valley Solar Portfolio Holdings, LLC",SUN,Solar,CA,California,PV,39012.0,megawatthours
2019-12,62242,County of San Diego SBRC,SUN,Solar,CA,California,ALL,83.8,megawatthours
2019-12,62242,County of San Diego SBRC,SUN,Solar,CA,California,PV,83.8,megawatthours
2019-12,62246,Target Woodland Solar Project,SUN,Solar,CA,California,ALL,120.59,megawatthours
2019-12,62246,Target Woodland Solar Project,SUN,Solar,CA,California,PV,120.59,megawatthours
2019-11,61445,Gaskell West 1 Solar Facility,SUN,Solar,CA,California,ALL,2911.71,megawatthours
2019-11,61445,Gaskell West 1 Solar Facility,SUN,Solar,CA,California,PV,2911.71,megawatthours
2020-03,59315,Hecate Energy Beacon Solar 1,SUN,Solar,CA,California,PV,11694.0,megawatthours
2020-03,59316,Hecate Energy Beacon Solar 3,SUN,Solar,CA,California,ALL,11558.0,megawatthours
2020-03,59316,Hecate Energy Beacon Solar 3,SUN,Solar,CA,California,PV,11558.0,megawatthours
2020-03,59317,Hecate Energy Beacon Solar 4,SUN,Solar,CA,California,ALL,10191.0,megawatthours
2020-03,59317,Hecate Energy Beacon Solar 4,SUN,Solar,CA,California,PV,10191.0,megawatthours
2019-11,59915,Oro Loma,SUN,Solar,CA,California,ALL,2584.23,megawatthours
2019-11,59915,Oro Loma,SUN,Solar,CA,California,PV,2584.23,megawatthours
2019-11,59916,SunE- E Philadelphia Ontario,SUN,Solar,CA,California,ALL,95.35,megawatthours
2019-11,59916,SunE- E Philadelphia Ontario,SUN,Solar,CA,California,PV,95.35,megawatthours
2020-03,60185,Solverde 1,SUN,Solar,CA,California,ALL,14328.0,megawatthours
2020-03,60185,Solverde 1,SUN,Solar,CA,California,PV,14328.0,megawatthours
2020-03,60186,Antelope DSR 1,SUN,Solar,CA,California,ALL,8574.0,megawatthours
2020-03,60186,Antelope DSR 1,SUN,Solar,CA,California,PV,8574.0,megawatthours
2019-11,50061,San Diego State University,SUN,Solar,CA,California,ALL,88.0,megawatthours
2019-11,61463,Vandenberg Solar Project,SUN,Solar,CA,California,ALL,2379.5,megawatthours
2019-11,61463,Vandenberg Solar Project,SUN,Solar,CA,California,PV,2379.5,megawatthours
2020-03,60336,Midway Solar Farm 1,SUN,Solar,CA,California,ALL,11869.0,megawatthours
2020-03,60336,Midway Solar Farm 1,SUN,Solar,CA,California,PV,11869.0,megawatthours
2021-02,59308,Beacon Solar Plant Site 5,SUN,Solar,CA,California,ALL,6491.0,megawatthours
2021-02,59308,Beacon Solar Plant Site 5,SUN,Solar,CA,California,PV,6491.0,megawatthours
2021-02,59309,Beacon Solar Plant Site 2,SUN,Solar,CA,California,ALL,8621.0,megawatthours
2021-02,59309,Beacon Solar Plant Site 2,SUN,Solar,CA,California,PV,8621.0,megawatthours
2019-12,62274,Liberty HS Solar Project,SUN,Solar,CA,California,ALL,94.78,megawatthours
2019-12,62274,Liberty HS Solar Project,SUN,Solar,CA,California,PV,94.78,megawatthours
2019-12,62275,Frontier HS Solar Project,SUN,Solar,CA,California,ALL,94.03,megawatthours
2019-12,62275,Frontier HS Solar Project,SUN,Solar,CA,California,PV,94.03,megawatthours
2019-12,62286,Xebec 1,SUN,Solar,CA,California,ALL,117.16,megawatthours
2019-12,62286,Xebec 1,SUN,Solar,CA,California,PV,117.16,megawatthours
2019-12,62287,Francisco St. Solar,SUN,Solar,CA,California,ALL,78.8,megawatthours
2019-12,62287,Francisco St. Solar,SUN,Solar,CA,California,PV,78.8,megawatthours
2019-12,62288,"Valentine Solar, LLC",SUN,Solar,CA,California,ALL,9275.0,megawatthours
2019-12,62288,"Valentine Solar, LLC",SUN,Solar,CA,California,PV,9275.0,megawatthours
2020-03,60237,Midway Solar Farm II,SUN,Solar,CA,California,ALL,5505.0,megawatthours
2020-03,60237,Midway Solar Farm II,SUN,Solar,CA,California,PV,5505.0,megawatthours
2019-11,50061,San Diego State University,SUN,Solar,CA,California,PV,88.0,megawatthours
2021-02,59315,Hecate Energy Beacon Solar 1,SUN,Solar,CA,California,ALL,9181.0,megawatthours
2021-02,59315,Hecate Energy Beacon Solar 1,SUN,Solar,CA,California,PV,9181.0,megawatthours
2021-02,59316,Hecate Energy Beacon Solar 3,SUN,Solar,CA,California,ALL,9215.0,megawatthours
2021-02,59316,Hecate Energy Beacon Solar 3,SUN,Solar,CA,California,PV,9215.0,megawatthours
2021-02,59317,Hecate Energy Beacon Solar 4,SUN,Solar,CA,California,ALL,8146.0,megawatthours
2021-02,59317,Hecate Energy Beacon Solar 4,SUN,Solar,CA,California,PV,8146.0,megawatthours
2019-11,56909,Gap Pacific Distribution Center,SUN,Solar,CA,California,ALL,56.02,megawatthours
2019-11,56909,Gap Pacific Distribution Center,SUN,Solar,CA,California,PV,56.02,megawatthours
2019-12,61791,Stage Gulch Solar,SUN,Solar,CA,California,ALL,61.31,megawatthours
2019-12,61791,Stage Gulch Solar,SUN,Solar,CA,California,PV,61.31,megawatthours
2019-12,61792,Lavio Solar,SUN,Solar,CA,California,ALL,69.04,megawatthours
2019-12,61792,Lavio Solar,SUN,Solar,CA,California,PV,69.04,megawatthours
2020-03,59964,Elevation Solar C,SUN,Solar,CA,California,ALL,7545.0,megawatthours
2020-03,59964,Elevation Solar C,SUN,Solar,CA,California,PV,7545.0,megawatthours
2019-11,56917,"Imperial Valley Solar, LLC",SUN,Solar,CA,California,ALL,15178.32,megawatthours
2019-11,56917,"Imperial Valley Solar, LLC",SUN,Solar,CA,California,PV,15178.32,megawatthours
2020-03,59976,RE Astoria,SUN,Solar,CA,California,ALL,19139.0,megawatthours
2020-03,59976,RE Astoria,SUN,Solar,CA,California,PV,19139.0,megawatthours
2020-03,59977,RE Astoria 2,SUN,Solar,CA,California,ALL,15013.0,megawatthours
2020-03,59977,RE Astoria 2,SUN,Solar,CA,California,PV,15013.0,megawatthours
2019-11,58366,Atwell Island,SUN,Solar,CA,California,ALL,2085.19,megawatthours
2019-11,58366,Atwell Island,SUN,Solar,CA,California,PV,2085.19,megawatthours
2019-11,58370,Gridley Main,SUN,Solar,CA,California,ALL,81.48,megawatthours
2019-11,58370,Gridley Main,SUN,Solar,CA,California,PV,81.48,megawatthours
2019-11,58371,Gridley Main Two,SUN,Solar,CA,California,ALL,230.47,megawatthours
2019-11,58371,Gridley Main Two,SUN,Solar,CA,California,PV,230.47,megawatthours
2019-11,58373,White River Solar,SUN,Solar,CA,California,ALL,2618.62,megawatthours
2019-11,58373,White River Solar,SUN,Solar,CA,California,PV,2618.62,megawatthours
2019-11,58374,Corcoran Solar,SUN,Solar,CA,California,ALL,2479.28,megawatthours
2019-11,58374,Corcoran Solar,SUN,Solar,CA,California,PV,2479.28,megawatthours
2019-11,58376,Oakley Solar Project,SUN,Solar,CA,California,ALL,127.13,megawatthours
2019-11,58376,Oakley Solar Project,SUN,Solar,CA,California,PV,127.13,megawatthours
2019-11,56939,Solar Blythe LLC,SUN,Solar,CA,California,ALL,2402.85,megawatthours
2019-11,56939,Solar Blythe LLC,SUN,Solar,CA,California,PV,2402.85,megawatthours
2019-12,62114,Roseville Solar,SUN,Solar,CA,California,ALL,62.85,megawatthours
2019-12,62114,Roseville Solar,SUN,Solar,CA,California,PV,62.85,megawatthours
2020-03,60324,"Willow Spring Solar, LLC",SUN,Solar,CA,California,ALL,16788.0,megawatthours
2020-03,60324,"Willow Spring Solar, LLC",SUN,Solar,CA,California,PV,16788.0,megawatthours
2019-12,61824,Target Shafter,SUN,Solar,CA,California,ALL,115.01,megawatthours
2019-12,61824,Target Shafter,SUN,Solar,CA,California,PV,115.01,megawatthours
2020-03,60825,Colgreen North Shore Solar Farm,SUN,Solar,CA,California,ALL,15249.0,megawatthours
2020-03,60825,Colgreen North Shore Solar Farm,SUN,Solar,CA,California,PV,15249.0,megawatthours
2020-03,60033,"CA Flats Solar 130, LLC",SUN,Solar,CA,California,ALL,21912.0,megawatthours
2020-03,60033,"CA Flats Solar 130, LLC",SUN,Solar,CA,California,PV,21912.0,megawatthours
2020-03,60034,"CA Flats Solar 150, LLC",SUN,Solar,CA,California,ALL,23871.0,megawatthours
2020-03,60034,"CA Flats Solar 150, LLC",SUN,Solar,CA,California,PV,23871.0,megawatthours
2020-03,60043,"Cuyama Solar, LLC",SUN,Solar,CA,California,ALL,7889.0,megawatthours
2020-03,60043,"Cuyama Solar, LLC",SUN,Solar,CA,California,PV,7889.0,megawatthours
2020-03,60491,Springbok 3 Solar Farm Hybrid,SUN,Solar,CA,California,ALL,20527.0,megawatthours
2020-03,60491,Springbok 3 Solar Farm Hybrid,SUN,Solar,CA,California,PV,20527.0,megawatthours
2019-12,62150,Chaffey College Rancho Cucamonga Campus,SUN,Solar,CA,California,ALL,246.43,megawatthours
2019-12,62150,Chaffey College Rancho Cucamonga Campus,SUN,Solar,CA,California,PV,246.43,megawatthours
